participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.rating1,player.faceid,player.TPrating,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
44,0nfe0k9c,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 16:45:39.563668+00:00,1,,,0,44,5,44,2,0,1,38,lhe5uzjl,,,,,,0
45,hhvjjhod,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:09:27.181687+00:00,1,,,0,45,2,31,5,0,1,38,lhe5uzjl,,,,,,0
46,lleijff0,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:16:26.196393+00:00,1,,,0,46,6,53,4,0,1,38,lhe5uzjl,,,,,,0
47,nak8o392,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:17:19.641386+00:00,1,,,0,47,2,66,5,0,1,38,lhe5uzjl,,,,,,0
48,bris32r5,,0,5,160,sc_round1,Rating,127.0.0.1,2020-05-08 17:30:59.308679+00:00,1,,,0,48,,,,0,1,38,lhe5uzjl,,,,,,0
49,d9erb1lm,,0,153,160,sc_round1,Rating,127.0.0.1,2020-05-08 19:48:45.148355+00:00,1,,,0,49,5,75,2,0,1,38,lhe5uzjl,,,,,,0
50,mvpb6a2s,,0,27,160,sc_round1,Rating,127.0.0.1,2020-05-09 02:02:31.638654+00:00,1,,,0,50,,,,0,1,38,lhe5uzjl,,,,,,0
51,2e2h0wc4,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-09 06:43:21.300027+00:00,1,,,0,51,4,59,4,0,1,38,lhe5uzjl,,,,,,0
52,3c7i3qeh,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-09 14:09:32.907847+00:00,1,,,0,52,5,3,5,0,1,38,lhe5uzjl,,,,,,0
53,fvtczwpi,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-09 20:01:46.979661+00:00,1,,,0,53,,,,0,1,38,lhe5uzjl,,,,,,0
54,szp84fhk,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-10 08:13:59.790505+00:00,1,,,0,54,3,6,5,0,1,38,lhe5uzjl,,,,,,0
55,st6r8kfq,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-10 12:43:53.094479+00:00,1,,,0,55,4,23,2,0,1,38,lhe5uzjl,,,,,,0
56,02avwftl,,0,127,160,sc_round1,Rating,127.0.0.1,2020-05-10 18:26:01.967867+00:00,1,,,0,56,6,16,4,0,1,38,lhe5uzjl,,,,,,0
57,5tewfolg,,0,46,160,sc_round1,Results,127.0.0.1,2020-05-10 18:33:34.525421+00:00,1,,,0,57,,,,0,1,38,lhe5uzjl,,,,,,0
58,m88v1yiq,,0,86,160,sc_round1,Results,127.0.0.1,2020-05-11 10:15:17.185227+00:00,1,,,0,58,4,46,7,0,1,38,lhe5uzjl,,,,,,0
59,wavf033z,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:15:52.401847+00:00,1,,,0,59,,,,0,1,38,lhe5uzjl,,,,,,0
60,8celvr6j,,0,64,160,sc_round1,Results,127.0.0.1,2020-05-11 10:17:05.071308+00:00,1,,,0,60,,,,0,1,38,lhe5uzjl,,,,,,0
61,lq0zamde,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:19:49.989433+00:00,1,,,0,61,7,75,7,0,1,38,lhe5uzjl,,,,,,0
62,i23f5sfj,,0,103,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:20:19.031372+00:00,1,,,0,62,6,77,6,0,1,38,lhe5uzjl,,,,,,0
63,9pxvje4z,,0,3,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:21:09.387408+00:00,1,,,0,63,,,,0,1,38,lhe5uzjl,,,,,,0
64,4kusc1sa,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:22:49.630309+00:00,1,,,0,64,,,,0,1,38,lhe5uzjl,,,,,,0
65,eem5hb8v,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:31:13.223534+00:00,1,,,0,65,3,44,6,0,1,38,lhe5uzjl,,,,,,0
66,055pnuag,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:32:33.255601+00:00,1,,,0,66,,,,0,1,38,lhe5uzjl,,,,,,0
67,euk9mm5w,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:36:20.434424+00:00,1,,,0,67,6,38,3,0,1,38,lhe5uzjl,,,,,,0
68,2x6gwawr,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:37:21.973739+00:00,1,,,0,68,3,37,3,0,1,38,lhe5uzjl,,,,,,0
69,70icxtu0,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:37:55.283712+00:00,1,,,0,69,2,22,2,0,1,38,lhe5uzjl,,,,,,0
70,dbfzbwq1,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:49:57.604967+00:00,1,,,0,70,4,51,6,0,1,38,lhe5uzjl,,,,,,0
71,t55pnknq,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:03:38.774392+00:00,1,,,0,71,7,70,5,0,1,38,lhe5uzjl,,,,,,0
72,n8969zl4,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:07:17.840690+00:00,1,,,0,72,3,14,3,0,1,38,lhe5uzjl,,,,,,0
73,g1zkj1et,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:12:11.635692+00:00,1,,,0,73,8,4,5,0,1,38,lhe5uzjl,,,,,,0
74,yhpfe3ki,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:16:30.172940+00:00,1,,,0,74,2,13,2,0,1,38,lhe5uzjl,,,,,,0
75,7896i7ka,,0,129,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:16:46.951102+00:00,1,,,0,75,6,11,6,0,1,38,lhe5uzjl,,,,,,0
76,ljefhi7s,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:26:24.434971+00:00,1,,,0,76,6,22,4,0,1,38,lhe5uzjl,,,,,,0
77,1jd706c5,,0,119,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:31:36.118233+00:00,1,,,0,77,4,3,4,0,1,38,lhe5uzjl,,,,,,0
78,wtli2nmv,,0,5,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:31:37.789128+00:00,1,,,0,78,,,,0,1,38,lhe5uzjl,,,,,,0
79,s1660bu2,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:35:22.703572+00:00,1,,,0,79,4,46,2,0,1,38,lhe5uzjl,,,,,,0
80,j6tklmc7,,0,125,160,sc_round1,Rating,127.0.0.1,2020-05-11 12:20:26.225503+00:00,1,,,0,80,8,3,6,0,1,38,lhe5uzjl,,,,,,0
81,9ial3dvy,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 12:35:37.780243+00:00,1,,,0,81,4,43,1,0,1,38,lhe5uzjl,,,,,,0
82,4h1ska65,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 13:13:10.023011+00:00,1,,,0,82,4,11,1,0,1,38,lhe5uzjl,,,,,,0
83,ja05ys8v,,0,89,160,sc_round1,Rating,127.0.0.1,2020-05-11 13:52:46.549358+00:00,1,,,0,83,4,3,4,0,1,38,lhe5uzjl,,,,,,0
84,unfwcb90,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 13:59:46.860356+00:00,1,,,0,84,3,43,1,0,1,38,lhe5uzjl,,,,,,0
85,lszkafql,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 14:21:21.543730+00:00,1,,,0,85,7,79,7,0,1,38,lhe5uzjl,,,,,,0
86,sjaa659z,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 14:33:33.954676+00:00,1,,,0,86,5,13,3,0,1,38,lhe5uzjl,,,,,,0
87,5c31k4ri,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 14:48:39.019092+00:00,1,,,0,87,,,,0,1,38,lhe5uzjl,,,,,,0
88,xvhzcxa7,,0,29,160,sc_round1,Rating,127.0.0.1,2020-05-11 14:50:58.398384+00:00,1,,,0,88,,,,0,1,38,lhe5uzjl,,,,,,0
89,lfxmhlo1,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 17:06:41.194901+00:00,1,,,0,89,8,47,5,0,1,38,lhe5uzjl,,,,,,0
90,7utumbnj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:06:18.606576+00:00,1,,,0,90,,,,0,1,38,lhe5uzjl,,,,,,0
91,qfhgd9k4,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:07:31.216094+00:00,1,,,0,91,,,,0,1,38,lhe5uzjl,,,,,,0
92,9h0c1vs6,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:07:36.223996+00:00,1,,,0,92,,,,0,1,38,lhe5uzjl,,,,,,0
93,y5czwrig,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 06:24:38.309183+00:00,1,,,0,93,6,24,4,0,1,38,lhe5uzjl,,,,,,0
94,tty4suwg,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 06:34:36.970085+00:00,1,,,0,94,4,19,2,0,1,38,lhe5uzjl,,,,,,0
95,pywjuver,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:11:44.296989+00:00,1,,,0,95,3,9,1,0,1,38,lhe5uzjl,,,,,,0
96,eukb0tda,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:14:46.292093+00:00,1,,,0,96,3,65,1,0,1,38,lhe5uzjl,,,,,,0
97,fw1o7714,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:19:30.128110+00:00,1,,,0,97,3,57,1,0,1,38,lhe5uzjl,,,,,,0
98,a6zhghbz,,0,0,160,,,,,0,,,0,98,,,,0,1,38,lhe5uzjl,,,,,,0
99,xpt1eajl,,0,0,160,,,,,0,,,0,99,,,,0,1,38,lhe5uzjl,,,,,,0
100,lefsw48e,,0,0,160,,,,,0,,,0,100,,,,0,1,38,lhe5uzjl,,,,,,0
1,t3zc9soo,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 13:26:05.236558+00:00,1,,,0,1,3,65,1,0,1,39,lhe5uzjl,,,,,,0
2,btjqafe7,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:30:28.453458+00:00,1,,,0,2,,,,0,1,39,lhe5uzjl,,,,,,0
3,97xy4opv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 13:43:11.750651+00:00,1,,,0,3,,,,0,1,39,lhe5uzjl,,,,,,0
4,c1bytu87,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 14:53:06.110316+00:00,1,,,0,4,2,74,4,0,1,39,lhe5uzjl,,,,,,0
5,bx0qog0o,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 15:10:54.157339+00:00,1,,,0,5,7,18,4,0,1,39,lhe5uzjl,,,,,,0
6,thkcqj8s,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 15:37:05.569130+00:00,1,,,0,6,,,,0,1,39,lhe5uzjl,,,,,,0
7,rz2ox8fz,,0,57,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:03:40.100199+00:00,1,,,0,7,,,,0,1,39,lhe5uzjl,,,,,,0
8,oez60cyu,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 16:08:30.265425+00:00,1,,,0,8,5,29,5,0,1,39,lhe5uzjl,,,,,,0
9,cd07fx9e,,0,37,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:19:29.406581+00:00,1,,,0,9,,,,0,1,39,lhe5uzjl,,,,,,0
10,36mx04su,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:18.164648+00:00,1,,,0,10,,,,0,1,39,lhe5uzjl,,,,,,0
11,rda1ug6i,,0,39,160,sc_round1,Rating,127.0.0.1,2020-05-07 16:40:28.982202+00:00,1,,,0,11,,,,0,1,39,lhe5uzjl,,,,,,0
12,prmjyrn6,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:03.478426+00:00,1,,,0,12,,,,0,1,39,lhe5uzjl,,,,,,0
13,hxaf84aj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:12:10.079432+00:00,1,,,0,13,,,,0,1,39,lhe5uzjl,,,,,,0
14,51suwwtv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:13:18.653459+00:00,1,,,0,14,,,,0,1,39,lhe5uzjl,,,,,,0
15,cikpfjdp,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-07 17:18:06.219011+00:00,1,,,0,15,,,,0,1,39,lhe5uzjl,,,,,,0
16,p16vvjzi,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 17:23:10.668779+00:00,1,,,0,16,6,12,8,0,1,39,lhe5uzjl,,,,,,0
17,e377iwt7,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:15:55.266626+00:00,1,,,0,17,3,53,6,0,1,39,lhe5uzjl,,,,,,0
18,619ozh2u,,0,27,160,sc_round1,Rating,127.0.0.1,2020-05-07 18:25:55.909752+00:00,1,,,0,18,,,,0,1,39,lhe5uzjl,,,,,,0
19,a3sfbmu5,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 18:53:47.915985+00:00,1,,,0,19,3,46,3,0,1,39,lhe5uzjl,,,,,,0
20,snkuwas9,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-07 21:22:08.592524+00:00,1,,,0,20,6,67,8,0,1,39,lhe5uzjl,,,,,,0
21,maj8mdgl,,0,71,160,sc_round1,Rating,127.0.0.1,2020-05-07 23:05:49.033130+00:00,1,,,0,21,,,,0,1,39,lhe5uzjl,,,,,,0
22,0pa49wi1,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:32:27.202162+00:00,1,,,0,22,,,,0,1,39,lhe5uzjl,,,,,,0
23,l3134zfz,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 07:34:38.580906+00:00,1,,,0,23,3,74,6,0,1,39,lhe5uzjl,,,,,,0
24,4el8slfv,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:10.578024+00:00,1,,,0,24,,,,0,1,39,lhe5uzjl,,,,,,0
25,nxxszahe,,0,45,160,sc_round1,Rating,127.0.0.1,2020-05-08 07:35:17.104663+00:00,1,,,0,25,,,,0,1,39,lhe5uzjl,,,,,,0
26,zugczave,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-08 09:49:57.507001+00:00,1,,,0,26,,,,0,1,39,lhe5uzjl,,,,,,0
27,bieie7ao,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 09:59:25.927036+00:00,1,,,0,27,5,50,5,0,1,39,lhe5uzjl,,,,,,0
28,w406oevk,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-08 10:03:06.037042+00:00,1,,,0,28,,,,0,1,39,lhe5uzjl,,,,,,0
29,tobln7yk,,0,95,160,sc_round1,Rating,127.0.0.1,2020-05-08 10:15:14.367477+00:00,1,,,0,29,6,58,3,0,1,39,lhe5uzjl,,,,,,0
30,8371oopx,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 10:52:51.285596+00:00,1,,,0,30,1,48,1,0,1,39,lhe5uzjl,,,,,,0
31,s9p5ckq6,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 11:11:42.238997+00:00,1,,,0,31,8,2,8,0,1,39,lhe5uzjl,,,,,,0
32,abc94ns9,,0,11,160,sc_round1,Rating,127.0.0.1,2020-05-08 11:12:31.423794+00:00,1,,,0,32,,,,0,1,39,lhe5uzjl,,,,,,0
33,lraqhi6g,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 11:23:13.228307+00:00,1,,,0,33,5,43,3,0,1,39,lhe5uzjl,,,,,,0
34,7tr5qkaz,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 11:50:52.296799+00:00,1,,,0,34,6,48,8,0,1,39,lhe5uzjl,,,,,,0
35,dxe28x21,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 12:02:26.089593+00:00,1,,,0,35,7,79,5,0,1,39,lhe5uzjl,,,,,,0
36,5ziimz34,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 12:04:55.321506+00:00,1,,,0,36,8,31,5,0,1,39,lhe5uzjl,,,,,,0
37,1u17mk7b,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 12:08:13.363538+00:00,1,,,0,37,2,13,5,0,1,39,lhe5uzjl,,,,,,0
38,zhqv6mcm,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 12:53:19.559179+00:00,1,,,0,38,3,61,1,0,1,39,lhe5uzjl,,,,,,0
39,bscxqnea,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 13:07:21.490963+00:00,1,,,0,39,4,18,6,0,1,39,lhe5uzjl,,,,,,0
40,gpgp05jg,,0,61,160,sc_round1,Rating,127.0.0.1,2020-05-08 13:35:14.948957+00:00,1,,,0,40,,,,0,1,39,lhe5uzjl,,,,,,0
41,5bejfp73,,0,123,160,sc_round1,Rating,127.0.0.1,2020-05-08 14:07:52.806734+00:00,1,,,0,41,8,37,8,0,1,39,lhe5uzjl,,,,,,0
42,bgeaes6p,,0,71,160,sc_round1,Rating,127.0.0.1,2020-05-08 14:18:40.748132+00:00,1,,,0,42,,,,0,1,39,lhe5uzjl,,,,,,0
43,bdgbx3wl,,0,125,160,sc_round1,Rating,127.0.0.1,2020-05-08 14:22:46.070955+00:00,1,,,0,43,6,69,6,0,1,39,lhe5uzjl,,,,,,0
44,0nfe0k9c,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 16:45:39.563668+00:00,1,,,0,44,2,62,5,0,1,39,lhe5uzjl,,,,,,0
45,hhvjjhod,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:09:27.181687+00:00,1,,,0,45,4,67,7,0,1,39,lhe5uzjl,,,,,,0
46,lleijff0,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:16:26.196393+00:00,1,,,0,46,3,42,1,0,1,39,lhe5uzjl,,,,,,0
47,nak8o392,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-08 17:17:19.641386+00:00,1,,,0,47,3,43,6,0,1,39,lhe5uzjl,,,,,,0
48,bris32r5,,0,5,160,sc_round1,Rating,127.0.0.1,2020-05-08 17:30:59.308679+00:00,1,,,0,48,,,,0,1,39,lhe5uzjl,,,,,,0
49,d9erb1lm,,0,153,160,sc_round1,Rating,127.0.0.1,2020-05-08 19:48:45.148355+00:00,1,,,0,49,5,31,8,0,1,39,lhe5uzjl,,,,,,0
50,mvpb6a2s,,0,27,160,sc_round1,Rating,127.0.0.1,2020-05-09 02:02:31.638654+00:00,1,,,0,50,,,,0,1,39,lhe5uzjl,,,,,,0
51,2e2h0wc4,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-09 06:43:21.300027+00:00,1,,,0,51,5,11,8,0,1,39,lhe5uzjl,,,,,,0
52,3c7i3qeh,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-09 14:09:32.907847+00:00,1,,,0,52,7,63,5,0,1,39,lhe5uzjl,,,,,,0
53,fvtczwpi,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-09 20:01:46.979661+00:00,1,,,0,53,,,,0,1,39,lhe5uzjl,,,,,,0
54,szp84fhk,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-10 08:13:59.790505+00:00,1,,,0,54,6,44,8,0,1,39,lhe5uzjl,,,,,,0
55,st6r8kfq,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-10 12:43:53.094479+00:00,1,,,0,55,1,14,4,0,1,39,lhe5uzjl,,,,,,0
56,02avwftl,,0,127,160,sc_round1,Rating,127.0.0.1,2020-05-10 18:26:01.967867+00:00,1,,,0,56,5,70,8,0,1,39,lhe5uzjl,,,,,,0
57,5tewfolg,,0,46,160,sc_round1,Results,127.0.0.1,2020-05-10 18:33:34.525421+00:00,1,,,0,57,,,,0,1,39,lhe5uzjl,,,,,,0
58,m88v1yiq,,0,86,160,sc_round1,Results,127.0.0.1,2020-05-11 10:15:17.185227+00:00,1,,,0,58,4,4,4,0,1,39,lhe5uzjl,,,,,,0
59,wavf033z,,0,17,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:15:52.401847+00:00,1,,,0,59,,,,0,1,39,lhe5uzjl,,,,,,0
60,8celvr6j,,0,64,160,sc_round1,Results,127.0.0.1,2020-05-11 10:17:05.071308+00:00,1,,,0,60,,,,0,1,39,lhe5uzjl,,,,,,0
61,lq0zamde,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:19:49.989433+00:00,1,,,0,61,6,8,6,0,1,39,lhe5uzjl,,,,,,0
62,i23f5sfj,,0,103,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:20:19.031372+00:00,1,,,0,62,6,24,8,0,1,39,lhe5uzjl,,,,,,0
63,9pxvje4z,,0,3,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:21:09.387408+00:00,1,,,0,63,,,,0,1,39,lhe5uzjl,,,,,,0
64,4kusc1sa,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:22:49.630309+00:00,1,,,0,64,,,,0,1,39,lhe5uzjl,,,,,,0
65,eem5hb8v,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:31:13.223534+00:00,1,,,0,65,8,33,6,0,1,39,lhe5uzjl,,,,,,0
66,055pnuag,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 10:32:33.255601+00:00,1,,,0,66,,,,0,1,39,lhe5uzjl,,,,,,0
67,euk9mm5w,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:36:20.434424+00:00,1,,,0,67,5,3,8,0,1,39,lhe5uzjl,,,,,,0
68,2x6gwawr,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:37:21.973739+00:00,1,,,0,68,3,49,5,0,1,39,lhe5uzjl,,,,,,0
69,70icxtu0,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:37:55.283712+00:00,1,,,0,69,2,33,2,0,1,39,lhe5uzjl,,,,,,0
70,dbfzbwq1,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 10:49:57.604967+00:00,1,,,0,70,5,81,8,0,1,39,lhe5uzjl,,,,,,0
71,t55pnknq,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:03:38.774392+00:00,1,,,0,71,7,30,5,0,1,39,lhe5uzjl,,,,,,0
72,n8969zl4,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:07:17.840690+00:00,1,,,0,72,3,57,5,0,1,39,lhe5uzjl,,,,,,0
73,g1zkj1et,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:12:11.635692+00:00,1,,,0,73,7,35,7,0,1,39,lhe5uzjl,,,,,,0
74,yhpfe3ki,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:16:30.172940+00:00,1,,,0,74,2,57,4,0,1,39,lhe5uzjl,,,,,,0
75,7896i7ka,,0,129,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:16:46.951102+00:00,1,,,0,75,5,23,5,0,1,39,lhe5uzjl,,,,,,0
76,ljefhi7s,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:26:24.434971+00:00,1,,,0,76,5,13,3,0,1,39,lhe5uzjl,,,,,,0
77,1jd706c5,,0,119,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:31:36.118233+00:00,1,,,0,77,2,54,4,0,1,39,lhe5uzjl,,,,,,0
78,wtli2nmv,,0,5,160,sc_round1,Rating,127.0.0.1,2020-05-11 11:31:37.789128+00:00,1,,,0,78,,,,0,1,39,lhe5uzjl,,,,,,0
79,s1660bu2,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 11:35:22.703572+00:00,1,,,0,79,2,8,5,0,1,39,lhe5uzjl,,,,,,0
80,j6tklmc7,,0,125,160,sc_round1,Rating,127.0.0.1,2020-05-11 12:20:26.225503+00:00,1,,,0,80,8,18,6,0,1,39,lhe5uzjl,,,,,,0
81,9ial3dvy,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 12:35:37.780243+00:00,1,,,0,81,6,33,6,0,1,39,lhe5uzjl,,,,,,0
82,4h1ska65,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 13:13:10.023011+00:00,1,,,0,82,2,7,2,0,1,39,lhe5uzjl,,,,,,0
83,ja05ys8v,,0,89,160,sc_round1,Rating,127.0.0.1,2020-05-11 13:52:46.549358+00:00,1,,,0,83,5,55,2,0,1,39,lhe5uzjl,,,,,,0
84,unfwcb90,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 13:59:46.860356+00:00,1,,,0,84,5,56,8,0,1,39,lhe5uzjl,,,,,,0
85,lszkafql,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 14:21:21.543730+00:00,1,,,0,85,6,35,3,0,1,39,lhe5uzjl,,,,,,0
86,sjaa659z,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 14:33:33.954676+00:00,1,,,0,86,6,30,6,0,1,39,lhe5uzjl,,,,,,0
87,5c31k4ri,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 14:48:39.019092+00:00,1,,,0,87,,,,0,1,39,lhe5uzjl,,,,,,0
88,xvhzcxa7,,0,29,160,sc_round1,Rating,127.0.0.1,2020-05-11 14:50:58.398384+00:00,1,,,0,88,,,,0,1,39,lhe5uzjl,,,,,,0
89,lfxmhlo1,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-11 17:06:41.194901+00:00,1,,,0,89,6,26,4,0,1,39,lhe5uzjl,,,,,,0
90,7utumbnj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:06:18.606576+00:00,1,,,0,90,,,,0,1,39,lhe5uzjl,,,,,,0
91,qfhgd9k4,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:07:31.216094+00:00,1,,,0,91,,,,0,1,39,lhe5uzjl,,,,,,0
92,9h0c1vs6,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-11 18:07:36.223996+00:00,1,,,0,92,,,,0,1,39,lhe5uzjl,,,,,,0
93,y5czwrig,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 06:24:38.309183+00:00,1,,,0,93,4,60,6,0,1,39,lhe5uzjl,,,,,,0
94,tty4suwg,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 06:34:36.970085+00:00,1,,,0,94,4,40,4,0,1,39,lhe5uzjl,,,,,,0
95,pywjuver,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:11:44.296989+00:00,1,,,0,95,2,26,4,0,1,39,lhe5uzjl,,,,,,0
96,eukb0tda,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:14:46.292093+00:00,1,,,0,96,3,32,3,0,1,39,lhe5uzjl,,,,,,0
97,fw1o7714,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 08:19:30.128110+00:00,1,,,0,97,2,76,2,0,1,39,lhe5uzjl,,,,,,0
98,a6zhghbz,,0,0,160,,,,,0,,,0,98,,,,0,1,39,lhe5uzjl,,,,,,0
99,xpt1eajl,,0,0,160,,,,,0,,,0,99,,,,0,1,39,lhe5uzjl,,,,,,0
100,lefsw48e,,0,0,160,,,,,0,,,0,100,,,,0,1,39,lhe5uzjl,,,,,,0
